Year,State,CPI,Minimum_Wage_State,Minimum_Wage_Federal,Unemployment%_state,GDP_perCap,Inflation_rate,Federal_Interest_Rate,Unemployment_Rate_Federal,Real_GDP_%Change,LFPR,Poverty_Rate
2009,Wyoming,214.537,6.55,6.55,4.2,47099.98047,2.7,0.15,7.8,-5.4,82.8,13.896
2010,Alabama,218.056,7.25,7.25,11.1,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Alaska,218.056,7.75,7.25,8.4,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Arizona,218.056,7.25,7.25,10.6,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Arkansas,218.056,7.25,7.25,7.9,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,California,218.056,8.0,7.25,12.6,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Colorado,218.056,7.25,7.25,8.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Connecticut,218.056,8.25,7.25,9.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Delaware,218.056,7.25,7.25,9.1,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,District of Columbia,218.056,8.25,7.25,10.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Florida,218.056,7.25,7.25,10.9,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Georgia,218.056,7.25,7.25,10.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Hawaii,218.056,7.25,7.25,6.9,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Idaho,218.056,7.25,7.25,9.1,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Illinois,218.056,8.25,7.25,11.4,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Indiana,218.056,7.25,7.25,10.7,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Iowa,218.056,7.25,7.25,6.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Kansas,218.056,7.25,7.25,7.2,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Kentucky,218.056,7.25,7.25,10.9,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Louisiana,218.056,7.25,7.25,7.1,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Maine,218.056,7.5,7.25,8.7,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Maryland,218.056,7.25,7.25,8.1,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Massachusetts,218.056,8.0,7.25,8.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Michigan,218.056,7.4,7.25,13.2,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Minnesota,218.056,7.25,7.25,7.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Mississippi,218.056,7.25,7.25,10.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Missouri,218.056,7.25,7.25,9.7,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Montana,218.056,7.25,7.25,7.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Nebraska,218.056,7.25,7.25,4.9,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Nevada,218.056,7.25,7.25,13.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,New Hampshire,218.056,7.25,7.25,6.7,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,New Jersey,218.056,7.25,7.25,10.0,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,New Mexico,218.056,7.5,7.25,7.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,New York,218.056,7.25,7.25,9.0,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,North Carolina,218.056,7.25,7.25,11.2,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,North Dakota,218.056,7.25,7.25,3.9,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Ohio,218.056,7.3,7.25,11.1,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Oklahoma,218.056,7.25,7.25,7.0,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Oregon,218.056,8.4,7.25,10.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Pennsylvania,218.056,7.25,7.25,8.4,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Rhode Island,218.056,7.4,7.25,11.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,South Carolina,218.056,7.25,7.25,12.0,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,South Dakota,218.056,7.25,7.25,4.8,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Tennessee,218.056,7.25,7.25,10.5,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Texas,218.056,7.25,7.25,8.3,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Utah,218.056,7.25,7.25,8.0,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Vermont,218.056,8.06,7.25,6.7,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Virginia,218.056,7.25,7.25,7.6,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Washington,218.056,8.55,7.25,9.3,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,West Virginia,218.056,7.25,7.25,9.0,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Wisconsin,218.056,7.25,7.25,9.3,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2010,Wyoming,218.056,7.25,7.25,7.6,48466.82338,1.5,0.11,9.8,1.7,82.4,14.722000000000001
2011,Alabama,224.939,7.25,7.25,10.1,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Alaska,224.939,7.75,7.25,8.0,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Arizona,224.939,7.35,7.25,9.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Arkansas,224.939,7.25,7.25,8.0,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,California,224.939,8.0,7.25,12.3,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Colorado,224.939,7.36,7.25,9.1,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Connecticut,224.939,8.25,7.25,9.4,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Delaware,224.939,7.25,7.25,8.1,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,District of Columbia,224.939,8.25,7.25,10.0,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Florida,224.939,7.25,7.25,10.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Georgia,224.939,7.25,7.25,10.5,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Hawaii,224.939,7.25,7.25,6.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Idaho,224.939,7.25,7.25,8.5,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Illinois,224.939,8.25,7.25,9.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Indiana,224.939,7.25,7.25,9.1,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Iowa,224.939,7.25,7.25,5.9,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Kansas,224.939,7.25,7.25,6.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Kentucky,224.939,7.25,7.25,9.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Louisiana,224.939,7.25,7.25,7.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Maine,224.939,7.5,7.25,8.1,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Maryland,224.939,7.25,7.25,7.5,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Massachusetts,224.939,8.0,7.25,7.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Michigan,224.939,7.4,7.25,10.5,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Minnesota,224.939,7.25,7.25,6.9,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Mississippi,224.939,7.25,7.25,9.9,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Missouri,224.939,7.25,7.25,9.3,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Montana,224.939,7.25,7.25,7.0,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Nebraska,224.939,7.25,7.25,4.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Nevada,224.939,7.25,7.25,13.7,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,New Hampshire,224.939,7.25,7.25,5.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,New Jersey,224.939,7.25,7.25,9.5,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,New Mexico,224.939,7.5,7.25,7.4,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,New York,224.939,7.25,7.25,8.4,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,North Carolina,224.939,7.25,7.25,10.4,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,North Dakota,224.939,7.25,7.25,3.5,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Ohio,224.939,7.4,7.25,9.3,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Oklahoma,224.939,7.25,7.25,5.9,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Oregon,224.939,8.5,7.25,10.1,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Pennsylvania,224.939,7.25,7.25,7.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Rhode Island,224.939,7.4,7.25,11.2,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,South Carolina,224.939,7.25,7.25,10.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,South Dakota,224.939,7.25,7.25,5.0,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Tennessee,224.939,7.25,7.25,9.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Texas,224.939,7.25,7.25,8.2,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Utah,224.939,7.25,7.25,7.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Vermont,224.939,8.15,7.25,6.0,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Virginia,224.939,7.25,7.25,6.7,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Washington,224.939,8.67,7.25,8.9,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,West Virginia,224.939,7.25,7.25,8.4,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Wisconsin,224.939,7.25,7.25,7.8,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2011,Wyoming,224.939,7.25,7.25,6.6,49883.11398,3.0,0.17,9.1,-1.5,81.7,14.604
2012,Alabama,229.594,7.25,7.25,8.5,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Alaska,229.594,7.75,7.25,7.5,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Arizona,229.594,7.65,7.25,8.7,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Arkansas,229.594,7.25,7.25,7.4,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,California,229.594,8.0,7.25,11.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Colorado,229.594,7.64,7.25,8.4,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Connecticut,229.594,8.25,7.25,8.4,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Delaware,229.594,7.25,7.25,7.0,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,District of Columbia,229.594,8.25,7.25,9.6,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Florida,229.594,7.67,7.25,9.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Georgia,229.594,7.25,7.25,9.5,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Hawaii,229.594,7.25,7.25,6.6,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Idaho,229.594,7.25,7.25,7.7,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Illinois,229.594,8.25,7.25,9.3,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Indiana,229.594,7.25,7.25,8.4,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Iowa,229.594,7.25,7.25,5.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Kansas,229.594,7.25,7.25,5.9,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Kentucky,229.594,7.25,7.25,8.5,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Louisiana,229.594,7.25,7.25,7.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Maine,229.594,7.5,7.25,7.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Maryland,229.594,7.25,7.25,6.9,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Massachusetts,229.594,8.0,7.25,6.7,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Michigan,229.594,7.4,7.25,9.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Minnesota,229.594,7.25,7.25,5.8,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Mississippi,229.594,7.25,7.25,9.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Missouri,229.594,7.25,7.25,7.6,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Montana,229.594,7.25,7.25,6.0,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Nebraska,229.594,7.25,7.25,4.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Nevada,229.594,7.25,7.25,12.3,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,New Hampshire,229.594,7.25,7.25,5.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,New Jersey,229.594,7.25,7.25,9.3,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,New Mexico,229.594,7.5,7.25,7.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,New York,229.594,7.25,7.25,8.6,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,North Carolina,229.594,7.25,7.25,9.7,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,North Dakota,229.594,7.25,7.25,3.0,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Ohio,229.594,7.7,7.25,7.8,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Oklahoma,229.594,7.25,7.25,5.3,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Oregon,229.594,8.8,7.25,9.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Pennsylvania,229.594,7.25,7.25,7.5,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Rhode Island,229.594,7.4,7.25,10.7,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,South Carolina,229.594,7.25,7.25,9.6,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,South Dakota,229.594,7.25,7.25,4.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Tennessee,229.594,7.25,7.25,8.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Texas,229.594,7.25,7.25,7.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Utah,229.594,7.25,7.25,5.3,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Vermont,229.594,8.46,7.25,4.9,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Virginia,229.594,7.25,7.25,6.2,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Washington,229.594,9.04,7.25,8.0,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,West Virginia,229.594,7.25,7.25,7.1,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Wisconsin,229.594,7.25,7.25,7.0,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2012,Wyoming,229.594,7.25,7.25,5.8,51603.49726,1.7,0.08,8.3,2.7,81.5,14.582
2013,Alabama,232.957,7.25,7.25,7.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Alaska,232.957,7.75,7.25,7.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Arizona,232.957,7.8,7.25,8.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Arkansas,232.957,7.25,7.25,7.2,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,California,232.957,8.0,7.25,9.7,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Colorado,232.957,7.78,7.25,7.3,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Connecticut,232.957,8.25,7.25,8.3,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Delaware,232.957,7.25,7.25,7.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,District of Columbia,232.957,8.25,7.25,8.7,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Florida,232.957,7.79,7.25,8.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Georgia,232.957,7.25,7.25,8.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Hawaii,232.957,7.25,7.25,5.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Idaho,232.957,7.25,7.25,7.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Illinois,232.957,8.25,7.25,9.2,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Indiana,232.957,7.25,7.25,8.2,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Iowa,232.957,7.25,7.25,4.9,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Kansas,232.957,7.25,7.25,5.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Kentucky,232.957,7.25,7.25,8.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Louisiana,232.957,7.25,7.25,6.7,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Maine,232.957,7.5,7.25,7.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Maryland,232.957,7.25,7.25,6.8,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Massachusetts,232.957,8.0,7.25,6.7,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Michigan,232.957,7.4,7.25,9.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Minnesota,232.957,7.25,7.25,5.4,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Mississippi,232.957,7.25,7.25,8.7,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Missouri,232.957,7.35,7.25,6.9,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Montana,232.957,7.25,7.25,5.5,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Nebraska,232.957,7.25,7.25,3.8,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Nevada,232.957,7.25,7.25,10.7,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,New Hampshire,232.957,7.25,7.25,5.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,New Jersey,232.957,7.25,7.25,9.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,New Mexico,232.957,7.5,7.25,7.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,New York,232.957,7.25,7.25,8.3,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,North Carolina,232.957,7.25,7.25,9.4,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,North Dakota,232.957,7.25,7.25,3.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Ohio,232.957,7.85,7.25,7.5,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Oklahoma,232.957,7.25,7.25,5.2,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Oregon,232.957,8.95,7.25,8.4,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Pennsylvania,232.957,7.25,7.25,7.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Rhode Island,232.957,7.75,7.25,9.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,South Carolina,232.957,7.25,7.25,8.4,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,South Dakota,232.957,7.25,7.25,3.9,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Tennessee,232.957,7.25,7.25,8.0,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Texas,232.957,7.25,7.25,6.5,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Utah,232.957,7.25,7.25,4.5,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Vermont,232.957,8.6,7.25,4.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Virginia,232.957,7.25,7.25,5.6,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Washington,232.957,9.19,7.25,6.9,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,West Virginia,232.957,7.25,7.25,7.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Wisconsin,232.957,7.25,7.25,6.9,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2013,Wyoming,232.957,7.25,7.25,5.1,53106.90977,1.5,0.14,8.0,2.8,81.1,14.546000000000001
2014,Alabama,236.736,7.25,7.25,7.2,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Alaska,236.736,7.75,7.25,6.9,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Arizona,236.736,7.9,7.25,7.2,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Arkansas,236.736,7.25,7.25,6.5,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,California,236.736,9.0,7.25,8.2,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Colorado,236.736,8.0,7.25,6.0,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Connecticut,236.736,8.7,7.25,7.2,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Delaware,236.736,7.75,7.25,6.0,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,District of Columbia,236.736,9.5,7.25,7.9,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Florida,236.736,7.93,7.25,6.9,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Georgia,236.736,7.25,7.25,7.5,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Hawaii,236.736,7.25,7.25,4.6,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Idaho,236.736,7.25,7.25,5.6,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Illinois,236.736,8.25,7.25,8.4,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Indiana,236.736,7.25,7.25,6.4,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Iowa,236.736,7.25,7.25,4.4,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Kansas,236.736,7.25,7.25,4.8,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Kentucky,236.736,7.25,7.25,7.5,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Louisiana,236.736,7.25,7.25,5.6,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Maine,236.736,7.5,7.25,6.1,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Maryland,236.736,7.25,7.25,6.1,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Massachusetts,236.736,8.0,7.25,6.2,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Michigan,236.736,8.15,7.25,8.1,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Minnesota,236.736,7.25,7.25,4.7,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Mississippi,236.736,7.25,7.25,8.1,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Missouri,236.736,7.5,7.25,6.6,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Montana,236.736,7.9,7.25,5.0,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Nebraska,236.736,7.25,7.25,3.5,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Nevada,236.736,7.25,7.25,8.9,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,New Hampshire,236.736,7.25,7.25,4.8,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,New Jersey,236.736,8.25,7.25,7.3,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,New Mexico,236.736,7.5,7.25,6.8,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,New York,236.736,8.0,7.25,7.0,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,North Carolina,236.736,7.25,7.25,6.4,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,North Dakota,236.736,7.25,7.25,2.7,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Ohio,236.736,7.25,7.25,6.6,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Oklahoma,236.736,7.25,7.25,4.9,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
2014,Oregon,236.736,9.1,7.25,7.2,55032.958,0.8,0.07,6.6,-1.2,80.9,14.542000000000002
